SITE_NAME,BEGIN,END,KWH_PERIOD,PERIOD_EUR,DAYS_IN_PERIOD,NB_OF_BILLS,TOTAL_BILLS
13242_GEO (0239KO),2018-01-09,2018-09-30,2 965,"365,78",264,35,35
13242_GEO (0239KO),2018-01-10,2018-10-31,2 911,"359,22",294,35,35
13242_GEO (0239KO),2018-01-11,2018-11-30,2 691,"332,53",323,35,35
13242_GEO (0239KO),2018-01-12,2018-12-31,2 646,"327,07",353,35,35
13242_GEO (0239KO),2019-01-01,2019-01-31,2 570,"349,47",30,35,35
13242_GEO (0239KO),2019-01-02,2019-02-28,2 306,"314,20",57,35,35
13242_GEO (0239KO),2019-01-03,2019-03-31,2 424,"329,96",87,35,35
13242_GEO (0239KO),2019-01-04,2019-04-30,2 158,"294,42",116,35,35
13242_GEO (0239KO),2019-01-05,2019-05-31,2 246,"306,18",146,35,35
13242_GEO (0239KO),2019-01-06,2019-06-30,2 173,"296,43",175,35,35
13242_GEO (0239KO),2019-01-07,2019-07-31,2 244,"305,91",205,35,35
13242_GEO (0239KO),2019-01-08,2019-08-31,2 251,"306,85",235,35,35
13242_GEO (0239KO),2019-01-09,2019-09-30,2 190,"298,70",264,35,35
13242_GEO (0239KO),2019-01-10,2019-10-31,2 256,"307,52",294,35,35
13242_GEO (0239KO),2019-01-11,2019-11-30,2 154,"293,89",323,35,35
13242_GEO (0239KO),2019-01-12,2019-12-31,2 157,"294,29",353,35,35
13242_GEO (0239KO),2020-01-01,2020-01-31,2 123,"288,05",30,35,35
13242_GEO (0239KO),2020-01-02,2020-02-29,2 023,"274,80",58,35,35
13242_GEO (0239KO),2020-01-03,2020-03-31,2 174,"294,81",88,35,35
13242_GEO (0239KO),2020-01-04,2020-04-30,2 125,"288,32",117,35,35
13242_GEO (0239KO),2020-01-05,2020-05-31,2 209,"299,45",147,35,35
13242_GEO (0239KO),2020-01-06,2020-06-30,2 297,"311,10",176,35,35
13242_GEO (0239KO),2020-01-07,2020-07-31,2 933,"395,36",206,35,35
13242_GEO (0239KO),2020-01-08,2020-08-31,3 014,"406,09",236,35,35
13242_GEO (0239KO),2020-01-09,2020-09-30,2 964,"399,46",265,35,35
13242_GEO (0239KO),2020-01-10,2020-10-31,3 067,"413,11",295,35,35
13242_GEO (0239KO),2020-01-11,2020-11-30,2 901,"391,12",324,35,35
13244_GEO (0240BB),2018-01-01,2018-12-31,6 871,"1 200,91",364,2,2
13244_GEO (0240BB),2019-01-01,2019-12-31,2 270,"477,36",364,2,2
13245_GEO (0240BR),2018-01-01,2018-12-31,29 709,"3 264,29",364,3,3
13245_GEO (0240BR),2019-01-01,2019-12-31,33 011,"3 541,09",364,3,3
13245_GEO (0240BR),2020-01-01,2020-03-11,26 416,"3 364,57",70,3,3
13246_GEO (0240KO),2018-01-01,2018-07-31,7 010,"1 011,94",211,29,29
13246_GEO (0240KO),2018-01-08,2018-08-31,1 600,"216,89",235,29,29
13246_GEO (0240KO),2018-01-09,2018-09-30,1 513,"207,59",264,29,29
13246_GEO (0240KO),2018-01-10,2018-10-31,1 540,"194,66",294,29,29
13246_GEO (0240KO),2018-01-11,2018-11-30,1 519,"192,12",323,29,29
13246_GEO (0240KO),2018-01-12,2018-12-31,1 801,"226,33",353,29,29
13246_GEO (0240KO),2019-01-01,2019-01-31,1 853,"255,49",30,29,29
13246_GEO (0240KO),2019-01-02,2019-02-28,1 513,"210,06",57,29,29
13246_GEO (0240KO),2019-01-03,2019-03-31,1 534,"212,87",87,29,29
13246_GEO (0240KO),2019-01-04,2019-04-30,1 480,"205,65",116,29,29
13246_GEO (0240KO),2019-01-05,2019-05-31,1 542,"213,93",146,29,29
13246_GEO (0240KO),2019-01-06,2019-06-30,1 544,"214,20",175,29,29
13246_GEO (0240KO),2019-01-07,2019-07-31,1 584,"219,55",205,29,29
13246_GEO (0240KO),2019-01-08,2019-08-31,1 583,"219,41",235,29,29
13246_GEO (0240KO),2019-01-09,2019-09-30,1 506,"209,12",264,29,29
13246_GEO (0240KO),2019-01-10,2019-10-31,1 550,"215,00",294,29,29
13246_GEO (0240KO),2019-01-11,2019-11-30,1 484,"206,18",323,29,29
13246_GEO (0240KO),2019-01-12,2019-12-31,1 659,"229,57",353,29,29
13246_GEO (0240KO),2020-01-01,2020-01-31,1 789,"245,85",30,29,29
13246_GEO (0240KO),2020-01-02,2020-02-29,1 500,"207,56",58,29,29
13246_GEO (0240KO),2020-01-03,2020-03-31,1 577,"217,76",88,29,29
13246_GEO (0240KO),2020-01-04,2020-04-30,1 507,"208,49",117,29,29
13246_GEO (0240KO),2020-01-05,2020-05-31,1 675,"230,74",147,29,29
13246_GEO (0240KO),2020-01-06,2020-06-30,1 614,"222,66",176,29,29
13246_GEO (0240KO),2020-01-07,2020-07-31,1 687,"232,33",206,29,29
13246_GEO (0240KO),2020-01-08,2020-08-31,1 708,"235,12",236,29,29
13246_GEO (0240KO),2020-01-09,2020-09-30,1 627,"224,39",265,29,29
13246_GEO (0240KO),2020-01-10,2020-10-31,1 623,"223,86",295,29,29
13246_GEO (0240KO),2020-01-11,2020-11-30,1 562,"206,92",324,29,29
13249_GEO (0241BR),2018-01-01,2018-01-31,2 271,"254,27",30,35,35
13249_GEO (0241BR),2018-01-02,2018-02-28,2 100,"235,97",57,35,35
13249_GEO (0241BR),2018-01-03,2018-03-31,2 312,"258,47",87,35,35
13249_GEO (0241BR),2018-01-04,2018-04-30,2 263,"253,29",116,35,35
13249_GEO (0241BR),2018-01-05,2018-05-31,2 375,"265,05",146,35,35
13249_GEO (0241BR),2018-01-06,2018-06-30,2 316,"258,70",175,35,35
13249_GEO (0241BR),2018-01-07,2018-07-31,2 426,"270,39",205,35,35
13249_GEO (0241BR),2018-01-08,2018-08-31,2 525,"280,69",235,35,35
13249_GEO (0241BR),2018-01-09,2018-09-30,2 327,"261,69",264,35,35
13249_GEO (0241BR),2018-01-10,2018-10-31,2 338,"262,96",294,35,35
13249_GEO (0241BR),2018-01-11,2018-11-30,2 226,"250,98",323,35,35
13249_GEO (0241BR),2018-01-12,2018-12-31,2 298,"258,70",353,35,35
13249_GEO (0241BR),2019-01-01,2019-01-31,2 331,"255,95",30,35,35
13249_GEO (0241BR),2019-01-02,2019-02-28,2 068,"228,63",57,35,35
13249_GEO (0241BR),2019-01-03,2019-03-31,2 289,"251,64",87,35,35
13249_GEO (0241BR),2019-01-04,2019-04-30,2 242,"246,73",116,35,35
13249_GEO (0241BR),2019-01-05,2019-05-31,2 326,"255,41",146,35,35
13249_GEO (0241BR),2019-01-06,2019-06-30,2 450,"268,00",175,35,35
13249_GEO (0241BR),2019-01-07,2019-07-31,2 517,"274,94",205,35,35
13249_GEO (0241BR),2019-01-08,2019-08-31,2 546,"277,87",235,35,35
13249_GEO (0241BR),2019-01-09,2019-09-30,2 337,"256,23",264,35,35
13249_GEO (0241BR),2019-01-10,2019-10-31,2 332,"255,73",294,35,35
13249_GEO (0241BR),2019-01-11,2019-11-30,2 380,"260,14",323,35,35
13249_GEO (0241BR),2019-01-12,2019-12-31,2 557,"278,21",353,35,35
13249_GEO (0241BR),2020-01-01,2020-01-31,2 552,"329,97",30,35,35
13249_GEO (0241BR),2020-01-02,2020-02-29,2 380,"308,64",58,35,35
13249_GEO (0241BR),2020-01-03,2020-03-31,2 497,"321,64",88,35,35
13249_GEO (0241BR),2020-01-04,2020-04-30,2 493,"321,10",117,35,35
13249_GEO (0241BR),2020-01-05,2020-05-31,2 624,"337,24",147,35,35
13249_GEO (0241BR),2020-01-06,2020-06-30,2 662,"341,78",176,35,35
13249_GEO (0241BR),2020-01-07,2020-07-31,2 783,"356,64",206,35,35
13249_GEO (0241BR),2020-01-08,2020-08-31,2 856,"365,58",236,35,35
13249_GEO (0241BR),2020-01-09,2020-09-30,2 781,"356,30",265,35,35
13249_GEO (0241BR),2020-01-10,2020-10-31,2 867,"366,92",295,35,35
13249_GEO (0241BR),2020-01-11,2020-11-30,2 507,"309,41",324,35,35
13250_GEO (0241KO),2018-01-01,2018-12-31,17 457,"2 773,92",364,2,2
13250_GEO (0241KO),2019-01-01,2019-12-31,26 166,"3 927,52",364,2,2
13253_GEO (0242BB),2018-01-01,2018-01-31,1 611,"209,93",30,35,35
13253_GEO (0242BB),2018-01-02,2018-02-28,1 559,"203,25",57,35,35
13253_GEO (0242BB),2018-01-03,2018-03-31,1 628,"211,64",87,35,35
13253_GEO (0242BB),2018-01-04,2018-04-30,1 427,"187,60",116,35,35
13253_GEO (0242BB),2018-01-05,2018-05-31,1 476,"194,71",146,35,35
13253_GEO (0242BB),2018-01-06,2018-06-30,1 448,"191,11",175,35,35
13253_GEO (0242BB),2018-01-07,2018-07-31,1 516,"199,99",205,35,35
13253_GEO (0242BB),2018-01-08,2018-08-31,1 535,"202,84",235,35,35
13253_GEO (0242BB),2018-01-09,2018-09-30,1 337,"177,93",264,35,35
13253_GEO (0242BB),2018-01-10,2018-10-31,1 847,"241,94",294,35,35
13253_GEO (0242BB),2018-01-11,2018-11-30,1 794,"235,51",323,35,35
13253_GEO (0242BB),2018-01-12,2018-12-31,1 846,"241,64",353,35,35
13253_GEO (0242BB),2019-01-01,2019-01-31,1 838,"230,37",30,35,35
13253_GEO (0242BB),2019-01-02,2019-02-28,1 666,"209,45",57,35,35
13253_GEO (0242BB),2019-01-03,2019-03-31,1 842,"230,61",87,35,35
13253_GEO (0242BB),2019-01-04,2019-04-30,1 795,"224,94",116,35,35
13253_GEO (0242BB),2019-01-05,2019-05-31,1 859,"231,87",146,35,35
13253_GEO (0242BB),2019-01-06,2019-06-30,1 844,"230,96",175,35,35
13253_GEO (0242BB),2019-01-07,2019-07-31,1 893,"236,84",205,35,35
13253_GEO (0242BB),2019-01-08,2019-08-31,1 896,"237,33",235,35,35
13253_GEO (0242BB),2019-01-09,2019-09-30,1 807,"226,44",264,35,35
13253_GEO (0242BB),2019-01-10,2019-10-31,1 861,"232,76",294,35,35
13253_GEO (0242BB),2019-01-11,2019-11-30,1 793,"224,66",323,35,35
13253_GEO (0242BB),2019-01-12,2019-12-31,1 849,"231,26",353,35,35
13253_GEO (0242BB),2020-01-01,2020-01-31,1 850,"276,50",30,35,35
13253_GEO (0242BB),2020-01-02,2020-02-29,1 727,"258,86",58,35,35
13253_GEO (0242BB),2020-01-03,2020-03-31,1 863,"278,68",88,35,35
13253_GEO (0242BB),2020-01-04,2020-04-30,1 817,"271,31",117,35,35
13253_GEO (0242BB),2020-01-05,2020-05-31,1 879,"280,18",147,35,35
13253_GEO (0242BB),2020-01-06,2020-06-30,1 830,"273,41",176,35,35
13253_GEO (0242BB),2020-01-07,2020-07-31,1 902,"283,29",206,35,35
13253_GEO (0242BB),2020-01-08,2020-08-31,1 915,"285,80",236,35,35
13253_GEO (0242BB),2020-01-09,2020-09-30,1 828,"273,15",265,35,35
13253_GEO (0242BB),2020-01-10,2020-10-31,1 797,"267,88",295,35,35
13253_GEO (0242BB),2020-01-11,2020-11-30,1 398,"193,09",324,35,35
13254_GEO (0242BR),2018-01-01,2018-10-15,22 064,"2 491,02",287,4,4
13254_GEO (0242BR),2018-10-16,2018-12-31,2 646,"327,94",76,4,4
13254_GEO (0242BR),2019-01-01,2019-07-25,16 875,"1 864,03",205,4,4
13254_GEO (0242BR),2019-07-26,2019-12-31,13 105,"1 445,76",158,4,4
13255_GEO (0242KO),2018-01-01,2018-01-31,2 045,"254,79",30,35,35
13255_GEO (0242KO),2018-01-02,2018-02-28,1 846,"230,81",57,35,35
13255_GEO (0242KO),2018-01-03,2018-03-31,2 047,"255,03",87,35,35
13255_GEO (0242KO),2018-01-04,2018-04-30,2 012,"250,81",116,35,35
13255_GEO (0242KO),2018-01-05,2018-05-31,2 144,"266,72",146,35,35
13255_GEO (0242KO),2018-01-06,2018-06-30,2 106,"262,14",175,35,35
13255_GEO (0242KO),2018-01-07,2018-07-31,2 207,"274,46",205,35,35
13255_GEO (0242KO),2018-01-08,2018-08-31,2 255,"280,25",235,35,35
13255_GEO (0242KO),2018-01-09,2018-09-30,2 076,"260,30",264,35,35
13255_GEO (0242KO),2018-01-10,2018-10-31,2 052,"257,39",294,35,35
13255_GEO (0242KO),2018-01-11,2018-11-30,1 979,"248,53",323,35,35
13255_GEO (0242KO),2018-01-12,2018-12-31,2 035,"255,33",353,35,35
13255_GEO (0242KO),2019-01-01,2019-01-31,2 038,"280,82",30,35,35
13255_GEO (0242KO),2019-01-02,2019-02-28,1 842,"254,63",57,35,35
13255_GEO (0242KO),2019-01-03,2019-03-31,2 043,"281,49",87,35,35
13255_GEO (0242KO),2019-01-04,2019-04-30,1 986,"273,87",116,35,35
13255_GEO (0242KO),2019-01-05,2019-05-31,2 081,"286,56",146,35,35
13255_GEO (0242KO),2019-01-06,2019-06-30,2 161,"297,25",175,35,35
13255_GEO (0242KO),2019-01-07,2019-07-31,2 160,"297,12",205,35,35
13255_GEO (0242KO),2019-01-08,2019-08-31,2 176,"299,26",235,35,35
13255_GEO (0242KO),2019-01-09,2019-09-30,2 023,"278,81",264,35,35
13255_GEO (0242KO),2019-01-10,2019-10-31,2 038,"280,82",294,35,35
13255_GEO (0242KO),2019-01-11,2019-11-30,2 293,"314,89",323,35,35
13255_GEO (0242KO),2019-01-12,2019-12-31,2 510,"343,88",353,35,35
13255_GEO (0242KO),2020-01-01,2020-01-31,2 581,"351,45",30,35,35
13255_GEO (0242KO),2020-01-02,2020-02-29,2 409,"328,66",58,35,35
13255_GEO (0242KO),2020-01-03,2020-03-31,2 556,"348,13",88,35,35
13255_GEO (0242KO),2020-01-04,2020-04-30,2 526,"344,16",117,35,35
13255_GEO (0242KO),2020-01-05,2020-05-31,2 611,"355,42",147,35,35
13255_GEO (0242KO),2020-01-06,2020-06-30,2 562,"348,93",176,35,35
13255_GEO (0242KO),2020-01-07,2020-07-31,2 713,"368,93",206,35,35
13255_GEO (0242KO),2020-01-08,2020-08-31,2 789,"379,00",236,35,35
13255_GEO (0242KO),2020-01-09,2020-09-30,2 607,"354,89",265,35,35
13255_GEO (0242KO),2020-01-10,2020-10-31,2 686,"365,36",295,35,35
13255_GEO (0242KO),2020-01-11,2020-11-30,2 555,"338,47",324,35,35
13256_GEO (0243BB),2018-01-01,2018-12-31,6 729,"1 005,87",364,2,2
13256_GEO (0243BB),2019-01-01,2019-12-31,23 083,"3 260,85",364,2,2
13257_GEO (0243BR),2018-01-01,2018-03-31,4 201,"720,47",89,11,11
13257_GEO (0243BR),2018-01-04,2018-06-30,5 080,"801,78",177,11,11
13257_GEO (0243BR),2018-01-07,2018-09-30,4 298,"1 099,43",266,11,11
13257_GEO (0243BR),2018-01-10,2018-12-31,4 410,"690,87",355,11,11
13257_GEO (0243BR),2019-01-01,2019-03-31,4 197,"772,25",89,11,11
13257_GEO (0243BR),2019-01-04,2019-06-30,4 538,"752,55",177,11,11
13257_GEO (0243BR),2019-01-07,2019-09-30,5 382,"1 116,77",266,11,11
13257_GEO (0243BR),2019-01-10,2019-12-31,4 963,"727,92",355,11,11
13257_GEO (0243BR),2020-01-01,2020-03-31,5 215,"954,35",90,11,11
13257_GEO (0243BR),2020-01-04,2020-06-30,5 601,"1 775,52",178,11,11
13257_GEO (0243BR),2020-01-07,2020-09-30,5 767,"1 464,82",267,11,11
13258_GEO (0243KO),2018-01-01,2018-01-31,692,"89,37",30,35,35
13258_GEO (0243KO),2018-01-02,2018-02-28,624,"81,18",57,35,35
13258_GEO (0243KO),2018-01-03,2018-03-31,695,"89,74",87,35,35
13258_GEO (0243KO),2018-01-04,2018-04-30,682,"88,17",116,35,35
13258_GEO (0243KO),2018-01-05,2018-05-31,717,"92,39",146,35,35
13258_GEO (0243KO),2018-01-06,2018-06-30,699,"90,22",175,35,35
13258_GEO (0243KO),2018-01-07,2018-07-31,733,"94,37",205,35,35
13258_GEO (0243KO),2018-01-08,2018-08-31,742,"95,45",235,35,35
13258_GEO (0243KO),2018-01-09,2018-09-30,697,"90,57",264,35,35
13258_GEO (0243KO),2018-01-10,2018-10-31,706,"91,67",294,35,35
13258_GEO (0243KO),2018-01-11,2018-11-30,691,"89,85",323,35,35
13258_GEO (0243KO),2018-01-12,2018-12-31,728,"94,34",353,35,35
13258_GEO (0243KO),2019-01-01,2019-01-31,735,"104,29",30,35,35
13258_GEO (0243KO),2019-01-02,2019-02-28,670,"95,60",57,35,35
13258_GEO (0243KO),2019-01-03,2019-03-31,741,"105,09",87,35,35
13258_GEO (0243KO),2019-01-04,2019-04-30,728,"103,35",116,35,35
13258_GEO (0243KO),2019-01-05,2019-05-31,748,"106,02",146,35,35
13258_GEO (0243KO),2019-01-06,2019-06-30,754,"106,83",175,35,35
13258_GEO (0243KO),2019-01-07,2019-07-31,769,"108,83",205,35,35
13258_GEO (0243KO),2019-01-08,2019-08-31,782,"110,57",235,35,35
13258_GEO (0243KO),2019-01-09,2019-09-30,736,"104,42",264,35,35
13258_GEO (0243KO),2019-01-10,2019-10-31,752,"106,56",294,35,35
13258_GEO (0243KO),2019-01-11,2019-11-30,724,"102,82",323,35,35
13258_GEO (0243KO),2019-01-12,2019-12-31,771,"109,10",353,35,35
13258_GEO (0243KO),2020-01-01,2020-01-31,782,"110,40",30,35,35
13258_GEO (0243KO),2020-01-02,2020-02-29,661,"94,38",58,35,35
13258_GEO (0243KO),2020-01-03,2020-03-31,697,"99,14",88,35,35
13258_GEO (0243KO),2020-01-04,2020-04-30,674,"96,10",117,35,35
13258_GEO (0243KO),2020-01-05,2020-05-31,754,"106,70",147,35,35
13258_GEO (0243KO),2020-01-06,2020-06-30,790,"111,46",176,35,35
13258_GEO (0243KO),2020-01-07,2020-07-31,1 192,"164,72",206,35,35
13258_GEO (0243KO),2020-01-08,2020-08-31,1 276,"175,85",236,35,35
13258_GEO (0243KO),2020-01-09,2020-09-30,1 312,"180,62",265,35,35
13258_GEO (0243KO),2020-01-10,2020-10-31,1 433,"196,65",295,35,35
13258_GEO (0243KO),2020-01-11,2020-11-30,1 374,"182,02",324,35,35
13260_GEO (0244BB),2018-01-01,2018-12-31,12 469,"1 712,73",364,2,2
13260_GEO (0244BB),2019-01-01,2019-12-31,12 587,"1 705,53",364,2,2
13261_GEO (0244BR),2018-01-01,2018-01-31,2 476,"268,45",30,35,35
13261_GEO (0244BR),2018-01-02,2018-02-28,2 399,"260,47",57,35,35
13261_GEO (0244BR),2018-01-03,2018-03-31,2 477,"268,56",87,35,35
13261_GEO (0244BR),2018-01-04,2018-04-30,2 313,"251,56",116,35,35
13261_GEO (0244BR),2018-01-05,2018-05-31,2 447,"265,45",146,35,35
13261_GEO (0244BR),2018-01-06,2018-06-30,2 383,"264,63",175,35,35
13261_GEO (0244BR),2018-01-07,2018-07-31,2 473,"274,24",205,35,35
13261_GEO (0244BR),2018-01-08,2018-08-31,2 517,"278,76",235,35,35
13261_GEO (0244BR),2018-01-09,2018-09-30,2 356,"263,58",264,35,35
13261_GEO (0244BR),2018-01-10,2018-10-31,2 413,"269,68",294,35,35
13261_GEO (0244BR),2018-01-11,2018-11-30,2 637,"293,12",323,35,35
13261_GEO (0244BR),2018-01-12,2018-12-31,3 115,"343,49",353,35,35
13261_GEO (0244BR),2019-01-01,2019-01-31,3 225,"346,51",30,35,35
13261_GEO (0244BR),2019-01-02,2019-02-28,2 719,"294,32",57,35,35
13261_GEO (0244BR),2019-01-03,2019-03-31,2 898,"313,08",87,35,35
13261_GEO (0244BR),2019-01-04,2019-04-30,2 822,"305,13",116,35,35
13261_GEO (0244BR),2019-01-05,2019-05-31,2 928,"316,08",146,35,35
13261_GEO (0244BR),2019-01-06,2019-06-30,2 963,"319,52",175,35,35
13261_GEO (0244BR),2019-01-07,2019-07-31,3 027,"326,11",205,35,35
13261_GEO (0244BR),2019-01-08,2019-08-31,2 730,"294,98",235,35,35
13261_GEO (0244BR),2019-01-09,2019-09-30,2 517,"272,82",264,35,35
13261_GEO (0244BR),2019-01-10,2019-10-31,2 587,"280,07",294,35,35
13261_GEO (0244BR),2019-01-11,2019-11-30,2 502,"271,19",323,35,35
13261_GEO (0244BR),2019-01-12,2019-12-31,2 689,"290,36",353,35,35
13261_GEO (0244BR),2020-01-01,2020-01-31,2 856,"365,86",30,35,35
13261_GEO (0244BR),2020-01-02,2020-02-29,2 502,"322,25",58,35,35
13261_GEO (0244BR),2020-01-03,2020-03-31,2 647,"338,62",88,35,35
13261_GEO (0244BR),2020-01-04,2020-04-30,2 642,"337,96",117,35,35
13261_GEO (0244BR),2020-01-05,2020-05-31,2 714,"346,86",147,35,35
13261_GEO (0244BR),2020-01-06,2020-06-30,2 677,"342,22",176,35,35
13261_GEO (0244BR),2020-01-07,2020-07-31,2 821,"359,85",206,35,35
13261_GEO (0244BR),2020-01-08,2020-08-31,2 826,"360,31",236,35,35
13261_GEO (0244BR),2020-01-09,2020-09-30,2 722,"347,52",265,35,35
13261_GEO (0244BR),2020-01-10,2020-10-31,2 777,"354,31",295,35,35
13261_GEO (0244BR),2020-01-11,2020-11-30,2 662,"328,24",324,35,35
13264_GEO (0245BB),2018-01-01,2018-01-31,1 793,"232,60",30,35,35
13264_GEO (0245BB),2018-01-02,2018-02-28,1 656,"215,34",57,35,35
13264_GEO (0245BB),2018-01-03,2018-03-31,1 758,"226,12",87,35,35
13264_GEO (0245BB),2018-01-04,2018-04-30,1 669,"215,53",116,35,35
13264_GEO (0245BB),2018-01-05,2018-05-31,1 764,"227,68",146,35,35
13264_GEO (0245BB),2018-01-06,2018-06-30,1 710,"221,00",175,35,35
13264_GEO (0245BB),2018-01-07,2018-07-31,1 794,"232,00",205,35,35
13264_GEO (0245BB),2018-01-08,2018-08-31,1 806,"233,80",235,35,35
13264_GEO (0245BB),2018-01-09,2018-09-30,1 689,"219,68",264,35,35
13264_GEO (0245BB),2018-01-10,2018-10-31,1 707,"221,65",294,35,35
13264_GEO (0245BB),2018-01-11,2018-11-30,1 670,"216,74",323,35,35
13264_GEO (0245BB),2018-01-12,2018-12-31,1 807,"233,53",353,35,35
13264_GEO (0245BB),2019-01-01,2019-01-31,1 824,"224,58",30,35,35
13264_GEO (0245BB),2019-01-02,2019-02-28,1 607,"198,61",57,35,35
13264_GEO (0245BB),2019-01-03,2019-03-31,1 743,"215,50",87,35,35
13264_GEO (0245BB),2019-01-04,2019-04-30,1 697,"210,18",116,35,35
13264_GEO (0245BB),2019-01-05,2019-05-31,1 761,"217,86",146,35,35
13264_GEO (0245BB),2019-01-06,2019-06-30,1 789,"222,44",175,35,35
13264_GEO (0245BB),2019-01-07,2019-07-31,1 824,"226,26",205,35,35
13264_GEO (0245BB),2019-01-08,2019-08-31,1 839,"228,19",235,35,35
13264_GEO (0245BB),2019-01-09,2019-09-30,1 719,"213,04",264,35,35
13264_GEO (0245BB),2019-01-10,2019-10-31,1 757,"217,35",294,35,35
13264_GEO (0245BB),2019-01-11,2019-11-30,1 686,"208,82",323,35,35
13264_GEO (0245BB),2019-01-12,2019-12-31,1 781,"219,82",353,35,35
13264_GEO (0245BB),2020-01-01,2020-01-31,1 815,"287,97",30,35,35
13264_GEO (0245BB),2020-01-02,2020-02-29,1 652,"263,79",58,35,35
13264_GEO (0245BB),2020-01-03,2020-03-31,1 764,"281,58",88,35,35
13264_GEO (0245BB),2020-01-04,2020-04-30,1 711,"273,27",117,35,35
13264_GEO (0245BB),2020-01-05,2020-05-31,1 924,"293,58",147,35,35
13264_GEO (0245BB),2020-01-06,2020-06-30,1 987,"295,01",176,35,35
13264_GEO (0245BB),2020-01-07,2020-07-31,2 070,"306,35",206,35,35
13264_GEO (0245BB),2020-01-08,2020-08-31,2 073,"307,91",236,35,35
13264_GEO (0245BB),2020-01-09,2020-09-30,1 956,"290,93",265,35,35
13264_GEO (0245BB),2020-01-10,2020-10-31,2 006,"297,79",295,35,35
13264_GEO (0245BB),2020-01-11,2020-11-30,1 931,"267,06",324,35,35
13266_GEO (0245BR),2018-01-01,2018-12-31,26 967,"3 080,70",364,3,3
13266_GEO (0245BR),2019-01-01,2019-12-31,28 024,"3 133,15",364,3,3
13266_GEO (0245BR),2020-01-01,2020-02-11,27 092,"3 533,25",41,3,3
13267_GEO (0245KO),2018-01-01,2018-06-30,10 748,"1 530,14",180,5,5
13267_GEO (0245KO),2018-01-07,2018-12-31,14 805,"2 056,77",358,5,5
13267_GEO (0245KO),2019-01-01,2019-06-30,16 097,"2 401,04",180,5,5
13267_GEO (0245KO),2019-01-07,2019-12-31,14 998,"2 242,52",358,5,5
13267_GEO (0245KO),2020-01-01,2020-06-30,15 694,"2 316,29",181,5,5
13268_GEO (0246BB),2018-01-01,2018-12-31,8 167,"966,16",364,2,2
13268_GEO (0246BB),2019-01-01,2019-12-31,8 178,"1 058,64",364,2,2
13269_GEO (0246BR),2018-01-01,2018-01-31,2 485,"276,12",30,35,35
13269_GEO (0246BR),2018-01-02,2018-02-28,2 257,"251,52",57,35,35
13269_GEO (0246BR),2018-01-03,2018-03-31,2 499,"277,57",87,35,35
13269_GEO (0246BR),2018-01-04,2018-04-30,2 461,"273,36",116,35,35
13269_GEO (0246BR),2018-01-05,2018-05-31,2 569,"284,80",146,35,35
13269_GEO (0246BR),2018-01-06,2018-06-30,2 496,"276,75",175,35,35
13269_GEO (0246BR),2018-01-07,2018-07-31,2 581,"286,12",205,35,35
13269_GEO (0246BR),2018-01-08,2018-08-31,2 591,"286,91",235,35,35
13269_GEO (0246BR),2018-01-09,2018-09-30,2 486,"277,73",264,35,35
13269_GEO (0246BR),2018-01-10,2018-10-31,2 557,"285,57",294,35,35
13269_GEO (0246BR),2018-01-11,2018-11-30,2 456,"274,68",323,35,35
13269_GEO (0246BR),2018-01-12,2018-12-31,2 495,"279,02",353,35,35
13269_GEO (0246BR),2019-01-01,2019-01-31,2 495,"272,38",30,35,35
13269_GEO (0246BR),2019-01-02,2019-02-28,2 262,"247,82",57,35,35
13269_GEO (0246BR),2019-01-03,2019-03-31,2 502,"273,15",87,35,35
13269_GEO (0246BR),2019-01-04,2019-04-30,2 440,"266,55",116,35,35
13269_GEO (0246BR),2019-01-05,2019-05-31,2 540,"276,97",146,35,35
13269_GEO (0246BR),2019-01-06,2019-06-30,2 522,"274,75",175,35,35
13269_GEO (0246BR),2019-01-07,2019-07-31,2 587,"281,63",205,35,35
13269_GEO (0246BR),2019-01-08,2019-08-31,2 622,"278,98",235,35,35
13269_GEO (0246BR),2019-01-09,2019-09-30,2 479,"264,31",264,35,35
13269_GEO (0246BR),2019-01-10,2019-10-31,2 542,"270,83",294,35,35
13269_GEO (0246BR),2019-01-11,2019-11-30,2 454,"261,43",323,35,35
13269_GEO (0246BR),2019-01-12,2019-12-31,2 639,"277,37",353,35,35
13269_GEO (0246BR),2020-01-01,2020-01-31,2 638,"331,26",30,35,35
13269_GEO (0246BR),2020-01-02,2020-02-29,2 487,"312,79",58,35,35
13269_GEO (0246BR),2020-01-03,2020-03-31,2 709,"338,27",88,35,35
13269_GEO (0246BR),2020-01-04,2020-04-30,2 745,"342,65",117,35,35
13269_GEO (0246BR),2020-01-05,2020-05-31,2 823,"352,14",147,35,35
13269_GEO (0246BR),2020-01-06,2020-06-30,2 774,"346,18",176,35,35
13269_GEO (0246BR),2020-01-07,2020-07-31,2 973,"370,40",206,35,35
13269_GEO (0246BR),2020-01-08,2020-08-31,2 987,"372,10",236,35,35
13269_GEO (0246BR),2020-01-09,2020-09-30,2 845,"354,82",265,35,35
13269_GEO (0246BR),2020-01-10,2020-10-31,2 909,"362,63",295,35,35
13269_GEO (0246BR),2020-01-11,2020-11-30,2 801,"349,46",324,35,35
13272_GEO (0246KO),2018-01-01,2018-01-31,2 205,"271,67",30,35,35
13272_GEO (0246KO),2018-01-02,2018-02-28,2 015,"248,78",57,35,35
